purchase_order_id,product_id,supplier_id,order_date,quantity,unit_price,gasto_real,gasto_minimo_proyectado
5010,10,2,2024-03-23,261.0,111.76,29169.36,14321.07
5079,10,1,2024-01-27,386.0,100.33,38727.38,21179.82
5084,10,3,2024-07-07,258.0,78.03,20131.74,14156.46
5102,10,2,2024-11-10,378.0,85.59,32353.02,20740.86
5109,10,2,2024-10-06,454.0,103.5,46989.0,24910.98
5139,10,2,2024-10-18,68.0,123.49,8397.32,3731.16
5178,10,1,2024-09-06,442.0,113.11,49994.62,24252.539999999997
5190,10,1,2024-05-22,448.0,114.87,51461.76,24581.76
5242,10,2,2024-04-15,79.0,80.41,6352.389999999999,4334.73
5250,10,1,2024-12-20,483.0,96.54,46628.82,26502.21
5312,10,1,2024-04-10,292.0,104.31,30458.52,16022.039999999999
5405,10,1,2024-10-31,438.0,92.11,40344.18,24033.059999999998
5432,10,2,2024-05-16,100.0,106.34,10634.0,5487.0
5609,10,3,2024-08-23,272.0,66.53,18096.16,14924.64
5643,10,3,2024-09-30,202.0,95.17,19224.34,11083.74
5697,10,2,2024-01-05,145.0,89.5,12977.5,7956.15
5736,10,3,2024-10-28,23.0,92.06,2117.38,1262.01
5744,10,1,2024-08-18,209.0,115.34,24106.06,11467.83
5789,10,3,2024-12-04,414.0,107.25,44401.5,22716.18
5901,10,2,2024-12-23,231.0,89.74,20729.94,12674.97
5920,10,3,2024-05-07,486.0,113.36,55092.96,26666.82
5947,10,1,2024-09-14,30.0,81.6,2448.0,1646.1
6049,10,2,2024-04-13,65.0,59.17,3846.05,3566.5499999999997
6127,10,1,2024-08-22,429.0,71.91,30849.39,23539.23
6260,10,3,2024-06-08,437.0,132.94,58094.78,23978.19
6513,10,2,2024-01-16,109.0,122.32,13332.88,5980.83
6542,10,2,2024-03-07,436.0,90.64,39519.04,23923.32
6582,10,2,2024-03-23,499.0,78.11,38976.89,27380.129999999997
6597,10,1,2024-12-17,76.0,88.8,6748.8,4170.12
6610,10,2,2024-11-16,80.0,105.02,8401.6,4389.599999999999
6680,10,3,2024-10-07,25.0,125.6,3140.0,1371.75
6773,10,3,2024-09-10,349.0,121.69,42469.81,19149.629999999997
6840,10,3,2024-12-17,169.0,79.11,13369.59,9273.029999999999
6871,10,2,2024-11-01,92.0,124.28,11433.76,5048.04
6897,10,3,2024-06-11,406.0,102.37,41562.22,22277.219999999998
7183,10,3,2024-06-21,466.0,99.12,46189.920000000006,25569.42
7184,10,2,2024-12-02,443.0,117.75,52163.25,24307.41
7269,10,2,2024-10-20,202.0,134.04,27076.079999999998,11083.74
7340,10,3,2024-11-11,90.0,86.82,7813.799999999999,4938.3
7348,10,1,2024-01-29,177.0,113.9,20160.3,9711.99
7393,10,1,2024-11-01,382.0,128.59,49121.380000000005,20960.34
7457,10,1,2024-09-17,262.0,81.66,21394.92,14375.939999999999
7652,10,2,2024-04-05,144.0,125.3,18043.2,7901.28
7705,10,2,2024-04-01,276.0,92.62,25563.120000000003,15144.119999999999
7788,10,2,2024-01-17,227.0,79.98,18155.46,12455.49
8114,10,3,2024-03-21,6.0,115.28,691.6800000000001,329.21999999999997
8135,10,2,2024-06-27,426.0,97.28,41441.28,23374.62
8215,10,2,2024-04-09,131.0,86.32,11307.919999999998,7187.969999999999
8242,10,3,2024-06-21,5.0,136.6,683.0,274.34999999999997
8277,10,2,2024-05-19,375.0,95.74,35902.5,20576.25
8351,10,2,2024-08-30,119.0,138.85,16523.149999999998,6529.53
8477,10,3,2024-10-22,261.0,100.41,26207.01,14321.07
8485,10,2,2024-05-02,318.0,77.96,24791.28,17448.66
8508,10,1,2024-05-25,458.0,101.8,46624.4,25130.46
8521,10,3,2024-09-16,484.0,86.42,41827.28,26557.079999999998
8554,10,2,2024-09-09,299.0,84.8,25355.2,16406.13
8563,10,2,2024-08-07,262.0,116.32,30475.839999999997,14375.939999999999
8579,10,2,2024-07-20,186.0,77.41,14398.26,10205.82
8617,10,2,2024-03-15,68.0,123.26,8381.68,3731.16
8685,10,1,2024-10-30,463.0,114.25,52897.75,25404.809999999998
8767,10,3,2024-04-17,81.0,54.87,4444.469999999999,4444.469999999999
8777,10,2,2024-08-14,36.0,84.51,3042.36,1975.32
8926,10,3,2024-10-11,341.0,97.11,33114.51,18710.67
8927,10,2,2024-10-16,268.0,96.71,25918.28,14705.16
8962,10,2,2024-01-02,122.0,82.85,10107.699999999999,6694.139999999999
9091,10,2,2024-03-20,60.0,88.42,5305.2,3292.2
9161,10,3,2024-01-25,488.0,94.81,46267.28,26776.559999999998
9193,10,2,2024-06-10,151.0,95.59,14434.09,8285.369999999999
9204,10,2,2024-06-28,159.0,110.05,17497.95,8724.33
9213,10,3,2024-10-29,346.0,86.96,30088.159999999996,18985.02
9275,10,2,2024-12-05,56.0,103.98,5822.88,3072.72
9288,10,2,2024-12-09,265.0,99.06,26250.9,14540.55
9345,10,1,2024-07-18,82.0,142.51,11685.82,4499.34
9435,10,2,2024-06-15,100.0,120.85,12085.0,5487.0
9454,10,2,2024-08-03,23.0,100.56,2312.88,1262.01
9511,10,2,2024-02-22,2.0,99.38,198.76,109.74
9564,10,3,2024-07-12,419.0,121.63,50962.97,22990.53
9607,10,1,2024-04-26,363.0,102.83,37327.29,19917.809999999998
9632,10,2,2024-01-28,382.0,111.09,42436.380000000005,20960.34
9746,10,3,2024-11-16,425.0,123.95,52678.75,23319.75
9849,10,3,2024-12-16,346.0,88.31,30555.260000000002,18985.02
9973,10,3,2024-02-01,188.0,101.93,19162.84,10315.56
9998,10,3,2024-09-16,60.0,131.53,7891.8,3292.2
10061,10,1,2024-01-19,358.0,89.4,32005.2,19643.46
10220,10,1,2024-02-10,23.0,118.87,2734.01,1262.01
10276,10,2,2024-12-05,53.0,121.6,6444.799999999999,2908.1099999999997
10277,10,1,2024-01-24,157.0,112.63,17682.91,8614.59
10412,10,2,2024-08-25,2.0,109.96,219.92,109.74
10428,10,3,2024-01-16,28.0,66.71,1867.8799999999999,1536.36
10605,10,1,2024-11-14,285.0,105.04,29936.4,15637.949999999999
10615,10,2,2024-09-12,277.0,128.24,35522.48,15198.99
10640,10,1,2024-04-03,379.0,107.13,40602.27,20795.73
10720,10,1,2024-05-16,167.0,103.29,17249.43,9163.289999999999
10729,10,2,2024-03-18,85.0,86.36,7340.6,4663.95
10736,10,2,2024-11-02,311.0,108.01,33591.11,17064.57
10912,10,3,2024-06-19,142.0,126.59,17975.78,7791.54
10960,10,1,2024-12-13,360.0,89.79,32324.4,19753.2
10971,10,2,2024-01-12,116.0,111.37,12918.92,6364.92
11007,10,2,2024-04-11,365.0,113.69,41496.85,20027.55
11106,10,3,2024-03-19,72.0,121.78,8768.16,3950.64
11172,10,1,2024-10-27,138.0,98.57,13602.66,7572.0599999999995
11207,10,2,2024-05-30,146.0,107.62,15712.52,8011.0199999999995
11208,10,1,2024-02-24,274.0,98.85,27084.899999999998,15034.38
11263,10,1,2024-10-10,17.0,96.62,1642.54,932.79
11277,10,2,2024-11-13,231.0,109.53,25301.43,12674.97
11355,10,1,2024-01-05,43.0,95.02,4085.8599999999997,2359.41
11426,10,3,2024-04-15,497.0,94.5,46966.5,27270.39
11444,10,2,2024-01-27,225.0,106.98,24070.5,12345.75
11499,10,3,2024-05-22,242.0,81.4,19698.800000000003,13278.539999999999
11510,10,2,2024-10-26,396.0,103.97,41172.12,21728.52
11519,10,3,2024-07-30,134.0,82.59,11067.060000000001,7352.58
11549,10,2,2024-01-16,5.0,138.44,692.2,274.34999999999997
11575,10,1,2024-01-21,351.0,64.99,22811.489999999998,19259.37
11578,10,3,2024-10-03,261.0,125.29,32700.690000000002,14321.07
11600,10,2,2024-05-02,357.0,107.19,38266.83,19588.59
11615,10,1,2024-02-28,428.0,108.0,46224.0,23484.36
11686,10,2,2024-02-28,437.0,101.06,44163.22,23978.19
11690,10,1,2024-10-03,280.0,98.81,27666.8,15363.599999999999
11785,10,3,2024-01-16,336.0,101.15,33986.4,18436.32
11882,10,2,2024-09-08,309.0,82.36,25449.24,16954.829999999998
11941,10,3,2024-09-26,151.0,120.38,18177.38,8285.369999999999
11549,10,2,2024-01-16,5.0,138.44,692.2,274.34999999999997
595,10,3,2024-05-23,352.0,83.35,29339.199999999997,19314.239999999998
6260,10,3,2024-06-08,437.0,132.94,58094.78,23978.19
5789,10,3,2024-12-04,414.0,107.25,44401.5,22716.18
46,11,3,2024-06-16,176.0,55.38,9746.880000000001,9716.960000000001
75,11,3,2024-05-21,40.0,121.39,4855.6,2208.4
83,11,1,2024-12-20,436.0,114.0,49704.0,24071.56
107,11,1,2024-09-02,349.0,67.91,23700.59,19268.29
137,11,3,2024-04-21,374.0,77.93,29145.820000000003,20648.54
142,11,1,2024-11-09,95.0,94.26,8954.7,5244.95
146,11,3,2024-07-04,35.0,86.8,3038.0,1932.3500000000001
164,11,2,2024-03-17,206.0,115.78,23850.68,11373.26
172,11,1,2024-08-28,433.0,88.69,38402.77,23905.93
207,11,2,2024-08-05,372.0,138.51,51525.719999999994,20538.12
208,11,2,2024-12-24,75.0,93.88,7041.0,4140.75
290,11,2,2024-09-21,304.0,89.24,27128.96,16783.84
356,11,2,2024-10-28,485.0,68.8,33368.0,26776.850000000002
374,11,2,2024-08-30,355.0,97.99,34786.45,19599.55
380,11,2,2024-02-11,258.0,129.25,33346.5,14244.18
432,11,2,2024-12-02,385.0,90.69,34915.65,21255.85
451,11,2,2024-11-28,445.0,94.16,41901.2,24568.45
512,11,1,2024-08-25,209.0,130.59,27293.31,11538.89
563,11,2,2024-12-06,342.0,137.73,47103.659999999996,18881.82
572,11,1,2024-06-08,415.0,91.4,37931.0,22912.15
590,11,2,2024-05-28,177.0,91.91,16268.07,9772.17
618,11,1,2024-04-04,71.0,117.08,8312.68,3919.91
665,11,2,2024-01-19,408.0,97.8,39902.4,22525.68
685,11,2,2024-08-24,79.0,124.95,9871.050000000001,4361.59
741,11,3,2024-11-26,450.0,75.23,33853.5,24844.5
814,11,2,2024-11-10,57.0,108.75,6198.75,3146.9700000000003
856,11,2,2024-10-30,68.0,82.32,5597.759999999999,3754.28
863,11,1,2024-01-02,120.0,122.5,14700.0,6625.2
915,11,2,2024-05-12,393.0,95.7,37610.1,21697.53
980,11,1,2024-10-28,251.0,87.73,22020.23,13857.710000000001
1015,11,1,2024-09-13,435.0,103.16,44874.6,24016.350000000002
1026,11,2,2024-06-09,91.0,94.44,8594.039999999999,5024.11
1049,11,2,2024-12-28,412.0,98.58,40614.96,22746.52
1072,11,2,2024-06-01,149.0,96.22,14336.78,8226.29
1086,11,2,2024-09-11,182.0,89.88,16358.16,10048.22
1097,11,2,2024-03-07,98.0,88.56,8678.880000000001,5410.58
1147,11,3,2024-02-17,133.0,80.16,10661.279999999999,7342.93
1152,11,2,2024-11-26,277.0,94.04,26049.08,15293.17
1179,11,1,2024-03-26,210.0,101.9,21399.0,11594.1
1201,11,3,2024-01-05,80.0,78.54,6283.200000000001,4416.8
1242,11,3,2024-08-14,35.0,105.79,3702.65,1932.3500000000001
1265,11,2,2024-09-28,88.0,73.88,6501.44,4858.4800000000005
1270,11,1,2024-04-12,383.0,111.86,42842.38,21145.43
1273,11,2,2024-08-22,490.0,95.17,46633.3,27052.9
1289,11,1,2024-03-18,64.0,97.85,6262.4,3533.44
1393,11,1,2024-03-09,459.0,111.15,51017.850000000006,25341.39
1419,11,3,2024-04-15,436.0,105.5,45998.0,24071.56
1469,11,1,2024-05-09,486.0,120.6,58611.6,26832.06
1516,11,2,2024-10-25,39.0,96.62,3768.1800000000003,2153.19
1518,11,1,2024-05-28,162.0,92.68,15014.160000000002,8944.02
1538,11,3,2024-01-23,284.0,106.07,30123.879999999997,15679.64
1627,11,1,2024-02-28,451.0,100.88,45496.88,24899.71
1678,11,2,2024-06-11,495.0,90.03,44564.85,27328.95
1723,11,2,2024-11-21,96.0,79.39,7621.4400000000005,5300.16
1728,11,1,2024-08-27,364.0,95.12,34623.68,20096.44
1774,11,3,2024-08-11,151.0,79.29,11972.79,8336.710000000001
1790,11,3,2024-03-20,336.0,111.09,37326.24,18550.56
1916,11,1,2024-10-17,298.0,92.07,27436.859999999997,16452.58
1920,11,2,2024-04-21,472.0,104.44,49295.68,26059.12
1927,11,3,2024-03-02,146.0,127.75,18651.5,8060.66
1944,11,3,2024-10-05,232.0,84.52,19608.64,12808.72
1945,11,2,2024-03-20,185.0,77.49,14335.65,10213.85
1952,11,2,2024-05-29,45.0,109.86,4943.7,2484.45
1993,11,2,2024-11-18,474.0,92.51,43849.740000000005,26169.54
2022,11,2,2024-05-12,176.0,87.47,15394.72,9716.960000000001
2035,11,2,2024-10-27,312.0,111.79,34878.48,17225.52
2042,11,1,2024-12-06,130.0,117.52,15277.6,7177.3
2071,11,2,2024-09-12,110.0,118.04,12984.400000000001,6073.1
2088,11,1,2024-04-23,63.0,98.61,6212.43,3478.23
2107,11,2,2024-03-07,446.0,113.02,50406.92,24623.66
2118,11,1,2024-07-09,263.0,70.65,18580.95,14520.23
2241,11,2,2024-06-25,136.0,93.09,12660.24,7508.56
2319,11,2,2024-09-13,250.0,96.74,24185.0,13802.5
2385,11,3,2024-10-11,142.0,66.83,9489.86,7839.82
2425,11,1,2024-02-20,380.0,114.88,43654.4,20979.8
2474,11,2,2024-11-27,456.0,125.67,57305.520000000004,25175.760000000002
2487,11,3,2024-10-05,183.0,117.73,21544.59,10103.43
2507,11,3,2024-01-16,299.0,117.86,35240.14,16507.79
2584,11,1,2024-10-04,166.0,105.97,17591.02,9164.86
2601,11,2,2024-01-21,138.0,86.92,11994.960000000001,7618.9800000000005
2655,11,3,2024-09-01,491.0,96.05,47160.549999999996,27108.11
2705,11,3,2024-08-26,394.0,79.93,31492.420000000002,21752.74
2720,11,2,2024-12-08,289.0,77.02,22258.78,15955.69
2722,11,3,2024-11-14,417.0,96.22,40123.74,23022.57
2735,11,1,2024-09-18,57.0,127.39,7261.2300000000005,3146.9700000000003
2754,11,1,2024-01-13,262.0,123.46,32346.519999999997,14465.02
2782,11,1,2024-04-11,371.0,134.17,49777.06999999999,20482.91
2824,11,1,2024-08-26,462.0,101.67,46971.54,25507.02
2849,11,2,2024-05-18,57.0,93.14,5308.9800000000005,3146.9700000000003
2851,11,1,2024-09-29,311.0,90.56,28164.16,17170.31
2857,11,2,2024-03-06,285.0,77.0,21945.0,15734.85
2896,11,2,2024-09-26,260.0,84.67,22014.2,14354.6
2898,11,1,2024-02-05,195.0,96.1,18739.5,10765.95
2904,11,2,2024-02-10,150.0,70.68,10602.000000000002,8281.5
2911,11,2,2024-11-19,64.0,96.62,6183.68,3533.44
2933,11,3,2024-08-18,60.0,137.94,8276.4,3312.6
2971,11,1,2024-07-01,270.0,103.77,28017.899999999998,14906.7
2972,11,1,2024-12-18,225.0,98.8,22230.0,12422.25
3027,11,1,2024-08-30,75.0,86.3,6472.5,4140.75
3041,11,3,2024-08-02,164.0,111.46,18279.44,9054.44
3072,11,3,2024-12-24,382.0,73.24,27977.679999999997,21090.22
3140,11,3,2024-06-28,498.0,71.62,35666.76,27494.58
3153,11,2,2024-05-22,280.0,115.4,32312.0,15458.800000000001
3194,11,3,2024-05-08,101.0,82.2,8302.2,5576.21
3225,11,1,2024-08-12,4.0,101.71,406.84,220.84
3229,11,3,2024-12-28,223.0,93.33,20812.59,12311.83
3244,11,2,2024-10-18,38.0,92.42,3511.96,2097.98
3250,11,2,2024-08-07,313.0,101.99,31922.87,17280.73
3340,11,3,2024-09-30,218.0,142.37,31036.66,12035.78
3422,11,2,2024-11-25,338.0,113.52,38369.76,18660.98
3429,11,3,2024-06-16,160.0,99.06,15849.6,8833.6
3445,11,3,2024-10-26,236.0,86.07,20312.519999999997,13029.56
3449,11,2,2024-05-23,347.0,94.37,32746.390000000003,19157.87
3457,11,2,2024-06-28,269.0,86.68,23316.920000000002,14851.49
3510,11,1,2024-02-18,464.0,88.34,40989.76,25617.44
3548,11,1,2024-02-16,125.0,72.58,9072.5,6901.25
3570,11,1,2024-06-05,418.0,101.84,42569.12,23077.78
3576,11,1,2024-08-19,27.0,95.09,2567.4300000000003,1490.67
3583,11,1,2024-08-08,196.0,83.25,16317.0,10821.16
3616,11,1,2024-10-23,336.0,66.49,22340.64,18550.56
3671,11,2,2024-05-27,495.0,92.23,45653.85,27328.95
3681,11,2,2024-02-23,272.0,103.08,28037.76,15017.12
3684,11,2,2024-10-19,158.0,101.5,16037.0,8723.18
3708,11,3,2024-11-16,359.0,79.31,28472.29,19820.39
3744,11,1,2024-01-09,164.0,114.8,18827.2,9054.44
3832,11,1,2024-12-22,68.0,85.29,5799.72,3754.28
3835,11,2,2024-02-19,169.0,78.75,13308.75,9330.49
3895,11,3,2024-01-30,54.0,106.42,5746.68,2981.34
3960,11,3,2024-11-29,220.0,108.49,23867.8,12146.2
3988,11,3,2024-05-04,179.0,120.86,21633.94,9882.59
3996,11,2,2024-07-23,338.0,78.33,26475.54,18660.98
4009,11,3,2024-03-23,210.0,71.33,14979.3,11594.1
4040,11,1,2024-11-25,291.0,103.78,30199.98,16066.11
4105,11,3,2024-05-13,254.0,80.87,20540.98,14023.34
4113,11,2,2024-01-29,453.0,91.44,41422.32,25010.13
4130,11,1,2024-05-24,34.0,91.09,3097.06,1877.14
4136,11,2,2024-04-14,457.0,86.51,39535.07,25230.97
4142,11,2,2024-10-24,290.0,63.57,18435.3,16010.9
4162,11,3,2024-03-08,307.0,118.75,36456.25,16949.47
4307,11,2,2024-12-25,352.0,119.22,41965.44,19433.920000000002
4325,11,2,2024-05-09,381.0,101.26,38580.060000000005,21035.010000000002
4349,11,2,2024-05-12,412.0,93.43,38493.16,22746.52
4389,11,2,2024-02-24,86.0,102.93,8851.980000000001,4748.06
4431,11,2,2024-01-14,487.0,82.42,40138.54,26887.27
4491,11,1,2024-04-21,221.0,83.92,18546.32,12201.41
4527,11,2,2024-09-02,457.0,79.65,36400.05,25230.97
4541,11,1,2024-11-14,330.0,69.82,23040.6,18219.3
4572,11,2,2024-07-19,116.0,103.71,12030.359999999999,6404.36
4588,11,1,2024-08-01,167.0,114.66,19148.22,9220.07
4597,11,2,2024-08-01,162.0,97.67,15822.54,8944.02
4602,11,3,2024-07-14,139.0,115.18,16010.02,7674.1900000000005
4616,11,1,2024-01-17,402.0,106.87,42961.740000000005,22194.420000000002
4618,11,2,2024-04-12,101.0,62.01,6263.01,5576.21
4652,11,1,2024-07-19,475.0,85.86,40783.5,26224.75
4655,11,1,2024-04-20,464.0,117.2,54380.8,25617.44
4667,11,3,2024-08-13,201.0,111.86,22483.86,11097.210000000001
4780,11,2,2024-07-02,169.0,82.84,13999.960000000001,9330.49
4783,11,3,2024-11-19,436.0,79.76,34775.36,24071.56
4796,11,2,2024-06-30,465.0,76.83,35725.95,25672.65
4820,11,2,2024-05-24,300.0,131.07,39321.0,16563.0
4855,11,1,2024-11-30,349.0,108.54,37880.46,19268.29
4916,11,3,2024-08-19,79.0,62.54,4940.66,4361.59
4923,11,2,2024-03-08,181.0,122.31,22138.11,9993.01
4956,11,2,2024-10-21,384.0,100.29,38511.36,21200.64
4979,11,1,2024-02-07,424.0,104.35,44244.399999999994,23409.04
5032,11,2,2024-08-06,382.0,113.44,43334.08,21090.22
5039,11,2,2024-01-11,92.0,105.54,9709.68,5079.32
5196,11,1,2024-01-14,488.0,93.8,45774.4,26942.48
5223,11,2,2024-12-27,450.0,97.02,43659.0,24844.5
5232,11,1,2024-03-04,7.0,109.05,763.35,386.47
5236,11,2,2024-04-09,387.0,102.13,39524.31,21366.27
5287,11,2,2024-03-19,215.0,82.99,17842.85,11870.15
5333,11,3,2024-04-16,302.0,132.36,39972.72,16673.420000000002
5380,11,2,2024-12-02,101.0,110.72,11182.72,5576.21
5413,11,2,2024-10-30,290.0,71.77,20813.3,16010.9
5504,11,3,2024-03-16,336.0,91.89,30875.04,18550.56
5523,11,2,2024-12-10,144.0,101.94,14679.36,7950.24
5544,11,3,2024-05-18,114.0,77.41,8824.74,6293.9400000000005
5545,11,1,2024-09-02,243.0,93.08,22618.44,13416.03
5569,11,2,2024-05-03,96.0,78.53,7538.88,5300.16
5598,11,2,2024-02-08,349.0,102.97,35936.53,19268.29
5611,11,2,2024-01-24,277.0,94.91,26290.07,15293.17
5685,11,2,2024-06-14,428.0,111.57,47751.96,23629.88
5708,11,2,2024-06-23,126.0,86.24,10866.24,6956.46
5709,11,2,2024-02-18,87.0,78.69,6846.03,4803.27
5713,11,1,2024-01-27,428.0,110.62,47345.36,23629.88
5752,11,1,2024-02-28,479.0,91.83,43986.57,26445.59
5771,11,2,2024-11-27,120.0,128.91,15469.199999999999,6625.2
5773,11,3,2024-07-11,495.0,117.81,58315.950000000004,27328.95
5780,11,2,2024-11-19,149.0,110.6,16479.399999999998,8226.29
5835,11,2,2024-06-05,231.0,101.02,23335.62,12753.51
5849,11,3,2024-12-09,41.0,58.68,2405.88,2263.61
5891,11,2,2024-08-05,24.0,91.84,2204.16,1325.04
5903,11,2,2024-06-11,111.0,101.52,11268.72,6128.31
5915,11,2,2024-11-28,210.0,100.9,21189.0,11594.1
5941,11,3,2024-11-09,174.0,69.33,12063.42,9606.54
6056,11,1,2024-02-17,294.0,59.74,17563.56,16231.74
6071,11,3,2024-12-31,48.0,115.49,5543.5199999999995,2650.08
6123,11,2,2024-05-17,302.0,126.18,38106.36,16673.420000000002
6126,11,2,2024-07-05,270.0,90.66,24478.2,14906.7
6132,11,2,2024-05-13,321.0,117.87,37836.270000000004,17722.41
6135,11,3,2024-04-23,23.0,87.43,2010.89,1269.83
6142,11,2,2024-05-23,92.0,115.5,10626.0,5079.32
6161,11,2,2024-11-20,6.0,111.49,668.9399999999999,331.26
6186,11,1,2024-08-09,26.0,99.49,2586.74,1435.46
6206,11,2,2024-10-04,278.0,115.76,32181.280000000002,15348.380000000001
6214,11,1,2024-07-12,335.0,74.55,24974.25,18495.35
6299,11,2,2024-01-24,211.0,67.69,14282.59,11649.31
6303,11,1,2024-03-24,489.0,108.38,52997.82,26997.69
6307,11,1,2024-03-12,343.0,146.68,50311.240000000005,18937.03
6335,11,3,2024-07-03,214.0,139.07,29760.98,11814.94
6339,11,2,2024-09-15,275.0,146.82,40375.5,15182.75
6356,11,2,2024-06-30,170.0,80.53,13690.1,9385.7
6375,11,2,2024-08-22,213.0,76.48,16290.240000000002,11759.73
6568,11,2,2024-05-23,41.0,83.67,3430.4700000000003,2263.61
6587,11,2,2024-01-07,284.0,112.09,31833.56,15679.64
6607,11,2,2024-12-25,419.0,98.55,41292.45,23132.99
6612,11,1,2024-07-25,170.0,100.34,17057.8,9385.7
6613,11,2,2024-06-01,413.0,116.2,47990.6,22801.73
6626,11,2,2024-04-01,378.0,118.45,44774.1,20869.38
6683,11,2,2024-11-17,374.0,88.03,32923.22,20648.54
6691,11,3,2024-11-14,260.0,124.43,32351.800000000003,14354.6
6699,11,2,2024-06-23,118.0,136.18,16069.240000000002,6514.78
6724,11,3,2024-11-10,87.0,115.09,10012.83,4803.27
6725,11,3,2024-09-21,224.0,87.23,19539.52,12367.04
6734,11,1,2024-01-16,24.0,133.72,3209.2799999999997,1325.04
6746,11,3,2024-12-27,417.0,116.62,48630.54,23022.57
6772,11,3,2024-05-23,83.0,94.92,7878.360000000001,4582.43
6788,11,1,2024-07-21,219.0,87.08,19070.52,12090.99
6800,11,3,2024-07-27,10.0,90.33,903.3,552.1
6816,11,3,2024-10-28,353.0,93.55,33023.15,19489.13
6820,11,3,2024-12-29,339.0,70.82,24007.979999999996,18716.19
6958,11,1,2024-11-27,314.0,78.16,24542.239999999998,17335.94
6998,11,1,2024-11-20,326.0,104.52,34073.52,17998.46
7003,11,3,2024-05-26,68.0,84.18,5724.240000000001,3754.28
7049,11,2,2024-08-29,425.0,75.85,32236.249999999996,23464.25
7057,11,1,2024-08-17,273.0,59.35,16202.550000000001,15072.33
7079,11,2,2024-05-06,364.0,138.64,50464.95999999999,20096.44
7083,11,3,2024-02-02,18.0,107.52,1935.36,993.78
7090,11,1,2024-08-03,454.0,103.42,46952.68,25065.34
7099,11,2,2024-08-16,229.0,119.13,27280.77,12643.09
7103,11,2,2024-09-23,343.0,59.86,20531.98,18937.03
7124,11,2,2024-05-05,416.0,96.29,40056.64,22967.36
7127,11,2,2024-04-19,235.0,110.76,26028.600000000002,12974.35
7132,11,2,2024-03-16,89.0,119.44,10630.16,4913.6900000000005
7160,11,2,2024-09-28,251.0,80.19,20127.69,13857.710000000001
7172,11,3,2024-07-13,188.0,55.21,10379.48,10379.48
7190,11,2,2024-05-03,314.0,118.28,37139.92,17335.94
7214,11,1,2024-02-05,397.0,93.89,37274.33,21918.37
7287,11,2,2024-03-09,460.0,83.56,38437.6,25396.600000000002
7303,11,1,2024-06-15,19.0,103.6,1968.3999999999999,1048.99
7468,11,1,2024-10-21,275.0,123.99,34097.25,15182.75
7589,11,2,2024-12-30,153.0,85.39,13064.67,8447.130000000001
7593,11,2,2024-10-07,41.0,85.83,3519.0299999999997,2263.61
7606,11,2,2024-03-30,293.0,77.48,22701.64,16176.53
7654,11,2,2024-02-02,211.0,95.38,20125.18,11649.31
7657,11,2,2024-04-27,227.0,88.92,20184.84,12532.67
7672,11,1,2024-05-26,226.0,81.29,18371.54,12477.460000000001
7696,11,3,2024-04-07,435.0,104.91,45635.85,24016.350000000002
7707,11,2,2024-02-03,2.0,60.37,120.74,110.42
7743,11,2,2024-09-19,297.0,78.24,23237.28,16397.37
7780,11,2,2024-10-10,144.0,85.62,12329.28,7950.24
7803,11,2,2024-07-30,244.0,113.75,27755.0,13471.24
7809,11,2,2024-08-12,275.0,105.6,29040.0,15182.75
7848,11,1,2024-01-10,232.0,121.34,28150.88,12808.72
7863,11,3,2024-05-23,20.0,87.11,1742.2,1104.2
7866,11,3,2024-02-10,152.0,112.74,17136.48,8391.92
7873,11,1,2024-04-13,250.0,109.46,27365.0,13802.5
7900,11,3,2024-02-05,448.0,103.23,46247.04,24734.08
8032,11,1,2024-12-15,105.0,98.39,10330.95,5797.05
8065,11,1,2024-04-19,385.0,98.79,38034.15,21255.85
8094,11,2,2024-12-31,51.0,124.38,6343.38,2815.71
8202,11,3,2024-10-08,40.0,110.84,4433.6,2208.4
8241,11,3,2024-01-01,489.0,141.62,69252.18000000001,26997.69
8270,11,2,2024-02-06,443.0,89.56,39675.08,24458.03
8309,11,3,2024-03-11,381.0,88.34,33657.54,21035.010000000002
8337,11,1,2024-10-08,184.0,68.42,12589.28,10158.64
8376,11,2,2024-06-13,417.0,115.82,48296.939999999995,23022.57
8379,11,3,2024-01-16,405.0,105.47,42715.35,22360.05
8431,11,2,2024-10-27,5.0,96.24,481.2,276.05
8450,11,2,2024-09-14,146.0,146.85,21440.1,8060.66
8467,11,2,2024-06-13,322.0,90.9,29269.800000000003,17777.62
8513,11,3,2024-10-15,271.0,75.3,20406.3,14961.91
8518,11,1,2024-09-08,455.0,89.72,40822.6,25120.55
8573,11,2,2024-07-09,229.0,115.16,26371.64,12643.09
8581,11,3,2024-08-24,315.0,102.71,32353.649999999998,17391.15
8587,11,2,2024-06-08,439.0,99.15,43526.850000000006,24237.19
8590,11,3,2024-05-05,40.0,106.94,4277.6,2208.4
8619,11,2,2024-12-31,494.0,94.3,46584.2,27273.74
8621,11,2,2024-05-20,3.0,76.49,229.46999999999997,165.63
8660,11,2,2024-08-29,353.0,116.73,41205.69,19489.13
8684,11,2,2024-11-13,330.0,104.59,34514.700000000004,18219.3
8686,11,3,2024-04-03,210.0,104.37,21917.7,11594.1
8706,11,2,2024-08-18,455.0,90.38,41122.9,25120.55
8742,11,3,2024-05-24,32.0,81.05,2593.6,1766.72
8756,11,3,2024-10-17,359.0,105.14,37745.26,19820.39
